# Time-averaged data for fix info
# TimeStep v_temp v_ke v_pe v_etotal v_vol
47100 47.3188 0.0305822 -7.61255 -7.58197 864.893
47200 65.9671 0.0426346 -7.59986 -7.55722 864.893
47300 89.8814 0.0580904 -7.57751 -7.51942 864.893
47400 86.7495 0.0560663 -7.58323 -7.52716 864.893
47500 67.5597 0.0436639 -7.59846 -7.55479 864.893
47600 54.0255 0.0349167 -7.60604 -7.57112 864.893
47700 60.3265 0.0389891 -7.60256 -7.56357 864.893
47800 98.8839 0.0639088 -7.57525 -7.51134 864.893
47900 106.559 0.0688694 -7.58081 -7.51194 864.893
48000 67.5105 0.0436321 -7.59554 -7.55191 864.893
48100 57.8337 0.0373779 -7.60262 -7.56525 864.893
48200 63.9184 0.0413105 -7.59922 -7.55791 864.893
48300 95.0075 0.0614034 -7.57793 -7.51653 864.893
48400 110.028 0.0711111 -7.55913 -7.48801 864.893
48500 97.0112 0.0626984 -7.58022 -7.51753 864.893
48600 78.7135 0.0508726 -7.59453 -7.54365 864.893
48700 61.5683 0.0397916 -7.59935 -7.55956 864.893
48800 59.6984 0.0385831 -7.60218 -7.5636 864.893
48900 74.4565 0.0481213 -7.59192 -7.5438 864.893
49000 104.129 0.0672989 -7.56982 -7.50252 864.893
49100 94.0836 0.0608063 -7.57571 -7.5149 864.893
49200 62.2437 0.0402281 -7.59335 -7.55312 864.893
49300 63.1094 0.0407877 -7.60094 -7.56015 864.893
49400 66.8861 0.0432285 -7.59772 -7.5545 864.893
49500 79.7151 0.0515199 -7.58873 -7.53721 864.893
49600 109.314 0.0706497 -7.55944 -7.48879 864.893
49700 119.901 0.077492 -7.5544 -7.47691 864.893
49800 79.7829 0.0515637 -7.58808 -7.53651 864.893
49900 66.0113 0.0426632 -7.5967 -7.55403 864.893
50000 64.8368 0.0419041 -7.601 -7.55909 864.893
50100 65.9717 0.0426375 -7.59794 -7.5553 864.893
50200 81.4261 0.0526257 -7.58589 -7.53327 864.893
50300 104.185 0.0673345 -7.57449 -7.50715 864.893
50400 81.9898 0.0529901 -7.58344 -7.53045 864.893
50500 56.6138 0.0365896 -7.60589 -7.5693 864.893
50600 53.7381 0.0347309 -7.60624 -7.57151 864.893
50700 63.4275 0.0409932 -7.59611 -7.55512 864.893
50800 86.5671 0.0559484 -7.58108 -7.52513 864.893
50900 94.1555 0.0608528 -7.57791 -7.51706 864.893
51000 85.8201 0.0554656 -7.58658 -7.53111 864.893
51100 67.5319 0.0436459 -7.58942 -7.54577 864.893
51200 65.7816 0.0425147 -7.60011 -7.5576 864.893
51300 56.5054 0.0365195 -7.6052 -7.56868 864.893
51400 51.9268 0.0335603 -7.6093 -7.57574 864.893
51500 58.2098 0.037621 -7.60391 -7.56629 864.893
51600 85.7044 0.0553908 -7.58879 -7.5334 864.893
51700 90.1258 0.0582483 -7.58414 -7.5259 864.893
51800 67.5573 0.0436623 -7.59776 -7.5541 864.893
51900 48.1114 0.0310944 -7.60982 -7.57872 864.893
52000 48.294 0.0312125 -7.60957 -7.57835 864.893
52100 57.9829 0.0374744 -7.60511 -7.56764 864.893
52200 72.0061 0.0465376 -7.59568 -7.54914 864.893
52300 84.0063 0.0542933 -7.58519 -7.5309 864.893
52400 74.7599 0.0483174 -7.579 -7.53068 864.893
52500 62.8136 0.0405965 -7.59854 -7.55794 864.893
52600 46.1498 0.0298266 -7.60955 -7.57972 864.893
52700 51.3554 0.033191 -7.60906 -7.57587 864.893
52800 72.6998 0.046986 -7.59029 -7.5433 864.893
52900 97.5945 0.0630754 -7.58812 -7.52505 864.893
53000 76.684 0.0495609 -7.59287 -7.5433 864.893
53100 64.539 0.0417116 -7.59953 -7.55782 864.893
53200 59.7704 0.0386297 -7.6005 -7.56187 864.893
53300 70.8068 0.0457625 -7.59264 -7.54688 864.893
53400 99.4375 0.0642666 -7.57229 -7.50802 864.893
53500 93.6356 0.0605168 -7.5756 -7.51508 864.893
53600 65.4947 0.0423293 -7.59843 -7.5561 864.893
53700 58.8636 0.0380436 -7.60632 -7.56827 864.893
53800 55.8387 0.0360886 -7.59881 -7.56272 864.893
53900 81.6318 0.0527587 -7.5878 -7.53504 864.893
54000 96.9878 0.0626833 -7.56647 -7.50379 864.893
54100 76.3393 0.0493382 -7.58619 -7.53685 864.893
54200 52.0822 0.0336608 -7.60958 -7.57592 864.893
54300 53.7775 0.0347564 -7.60794 -7.57318 864.893
54400 60.952 0.0393934 -7.59083 -7.55144 864.893
54500 86.7953 0.0560959 -7.58166 -7.52557 864.893
54600 83.5523 0.0539999 -7.58579 -7.53179 864.893
54700 52.5001 0.0339308 -7.59637 -7.56243 864.893
54800 50.7405 0.0327936 -7.61063 -7.57784 864.893
54900 51.0329 0.0329826 -7.60797 -7.57499 864.893
55000 56.3353 0.0364096 -7.60223 -7.56582 864.893
55100 67.5558 0.0436614 -7.59365 -7.54999 864.893
55200 89.6055 0.0579121 -7.59097 -7.53306 864.893
55300 70.9809 0.045875 -7.58989 -7.54401 864.893
55400 50.7092 0.0327734 -7.61071 -7.57794 864.893
55500 34.0116 0.0219817 -7.60624 -7.58426 864.893
55600 58.626 0.03789 -7.60392 -7.56603 864.893
55700 64.8849 0.0419352 -7.59251 -7.55058 864.893
55800 73.5075 0.047508 -7.59421 -7.54671 864.893
55900 66.6037 0.043046 -7.59873 -7.55568 864.893
56000 48.5778 0.0313959 -7.6104 -7.579 864.893
56100 37.9041 0.0244975 -7.61864 -7.59414 864.893
56200 47.5904 0.0307577 -7.61261 -7.58185 864.893
56300 65.4229 0.0422828 -7.59034 -7.54806 864.893
56400 79.0089 0.0510635 -7.59047 -7.53941 864.893
56500 70.4272 0.0455171 -7.59377 -7.54825 864.893
56600 48.1205 0.0311003 -7.59852 -7.56742 864.893
56700 49.5302 0.0320114 -7.61023 -7.57822 864.893
56800 47.5152 0.0307091 -7.60699 -7.57628 864.893
56900 80.1419 0.0517958 -7.5971 -7.54531 864.893
57000 82.1112 0.0530685 -7.57987 -7.52681 864.893
57100 78.9987 0.0510569 -7.59476 -7.54371 864.893
57200 51.6626 0.0333896 -7.61228 -7.57889 864.893
57300 43.7348 0.0282658 -7.61096 -7.58269 864.893
57400 56.4771 0.0365012 -7.60591 -7.56941 864.893
57500 67.9785 0.0439345 -7.59616 -7.55222 864.893
57600 73.0207 0.0471933 -7.59129 -7.5441 864.893
57700 72.4156 0.0468023 -7.59471 -7.54791 864.893
57800 57.3335 0.0370547 -7.60627 -7.56921 864.893
57900 33.7107 0.0217873 -7.62204 -7.60025 864.893
58000 37.7488 0.0243971 -7.62006 -7.59567 864.893
58100 55.522 0.0358839 -7.60732 -7.57143 864.893
58200 70.1507 0.0453385 -7.59634 -7.551 864.893
58300 67.6602 0.0437288 -7.5849 -7.54117 864.893
58400 79.4122 0.0513242 -7.59168 -7.54036 864.893
58500 56.9111 0.0367817 -7.60616 -7.56938 864.893
58600 43.2472 0.0279507 -7.61543 -7.58748 864.893
58700 49.7699 0.0321663 -7.61115 -7.57898 864.893
58800 68.9841 0.0445845 -7.59599 -7.5514 864.893
58900 74.2523 0.0479893 -7.58984 -7.54186 864.893
59000 69.9901 0.0452346 -7.5953 -7.55006 864.893
59100 59.8621 0.0386889 -7.6035 -7.56481 864.893
59200 46.0325 0.0297508 -7.61332 -7.58357 864.893
59300 32.8983 0.0212622 -7.62295 -7.60169 864.893
59400 32.8702 0.021244 -7.62294 -7.6017 864.893
59500 54.2431 0.0350573 -7.60846 -7.5734 864.893
59600 57.5866 0.0372182 -7.59024 -7.55302 864.893
59700 81.0437 0.0523786 -7.58687 -7.53449 864.893
59800 79.9311 0.0516595 -7.58825 -7.53659 864.893
59900 58.0061 0.0374894 -7.60424 -7.56675 864.893
60000 45.0909 0.0291423 -7.61297 -7.58383 864.893
60100 48.8814 0.0315921 -7.61016 -7.57856 864.893
60200 58.2441 0.0376432 -7.60412 -7.56648 864.893
60300 63.4088 0.0409812 -7.59914 -7.55816 864.893
60400 66.0344 0.0426781 -7.59589 -7.55321 864.893
60500 68.2945 0.0441388 -7.59707 -7.55293 864.893
60600 58.9362 0.0380905 -7.60396 -7.56587 864.893
60700 45.5334 0.0294282 -7.61333 -7.58391 864.893
60800 45.1542 0.0291832 -7.6149 -7.58572 864.893
60900 57.2456 0.0369979 -7.5977 -7.5607 864.893
61000 81.9224 0.0529465 -7.58884 -7.5359 864.893
61100 70.6814 0.0456814 -7.58967 -7.54399 864.893
61200 62.5322 0.0404146 -7.60143 -7.56101 864.893
61300 47.8674 0.0309367 -7.6116 -7.58066 864.893
61400 32.1103 0.0207529 -7.62408 -7.60332 864.893
61500 26.9756 0.0174343 -7.62783 -7.61039 864.893
61600 37.8832 0.0244839 -7.62003 -7.59555 864.893
61700 48.2092 0.0311577 -7.61172 -7.58056 864.893
61800 61.5737 0.0397951 -7.60098 -7.56119 864.893
61900 75.3956 0.0487283 -7.58825 -7.53952 864.893
62000 81.4294 0.0526279 -7.58869 -7.53606 864.893
62100 54.8942 0.0354782 -7.60142 -7.56594 864.893
62200 46.1621 0.0298346 -7.61171 -7.58188 864.893
62300 50.4402 0.0325995 -7.60906 -7.57646 864.893
62400 60.0317 0.0387985 -7.60118 -7.56239 864.893
62500 66.6495 0.0430756 -7.59608 -7.553 864.893
62600 67.2667 0.0434745 -7.59767 -7.5542 864.893
62700 54.9243 0.0354976 -7.59489 -7.55939 864.893
62800 63.4917 0.0410347 -7.59851 -7.55747 864.893
62900 72.919 0.0471276 -7.58453 -7.5374 864.893
63000 94.1512 0.06085 -7.58048 -7.51963 864.893
63100 72.2981 0.0467263 -7.59451 -7.54778 864.893
63200 51.7016 0.0334148 -7.60906 -7.57564 864.893
63300 48.5939 0.0314063 -7.6072 -7.5758 864.893
63400 60.2605 0.0389464 -7.60011 -7.56116 864.893
63500 81.931 0.0529521 -7.58735 -7.5344 864.893
63600 117.451 0.0759084 -7.5642 -7.48829 864.893
63700 113.972 0.07366 -7.56774 -7.49408 864.893
63800 69.7396 0.0450728 -7.59687 -7.55179 864.893
63900 55.3045 0.0357434 -7.60625 -7.57051 864.893
64000 49.6172 0.0320676 -7.60828 -7.57621 864.893
64100 57.8548 0.0373916 -7.60393 -7.56654 864.893
64200 82.8517 0.0535471 -7.58948 -7.53593 864.893
64300 88.4734 0.0571804 -7.58349 -7.52631 864.893
64400 58.757 0.0379747 -7.60258 -7.5646 864.893
64500 46.1077 0.0297994 -7.61033 -7.58053 864.893
64600 54.3709 0.03514 -7.6074 -7.57226 864.893
64700 70.5901 0.0456224 -7.59776 -7.55213 864.893
64800 77.6108 0.0501599 -7.58679 -7.53663 864.893
64900 68.5486 0.044303 -7.59809 -7.55378 864.893
65000 44.3168 0.028642 -7.61478 -7.58613 864.893
65100 42.9128 0.0277346 -7.61517 -7.58743 864.893
65200 54.6659 0.0353306 -7.60286 -7.56753 864.893
65300 73.1473 0.0472752 -7.59294 -7.54566 864.893
65400 71.4966 0.0462083 -7.59233 -7.54612 864.893
65500 61.0153 0.0394343 -7.59786 -7.55842 864.893
65600 55.7169 0.0360099 -7.60663 -7.57062 864.893
65700 43.0243 0.0278066 -7.61615 -7.58835 864.893
65800 29.7242 0.0192108 -7.62503 -7.60582 864.893
65900 34.2953 0.0221651 -7.62167 -7.59951 864.893
66000 49.7624 0.0321615 -7.60921 -7.57705 864.893
66100 58.7122 0.0379457 -7.60195 -7.564 864.893
66200 69.4557 0.0448893 -7.59583 -7.55094 864.893
66300 76.832 0.0496566 -7.59035 -7.5407 864.893
66400 63.4336 0.0409972 -7.5989 -7.5579 864.893
66500 43.1921 0.0279151 -7.61398 -7.58607 864.893
66600 43.191 0.0279144 -7.61567 -7.58775 864.893
66700 53.3221 0.0344621 -7.60349 -7.56902 864.893
66800 73.9268 0.047779 -7.59487 -7.5471 864.893
66900 64.8487 0.0419118 -7.59274 -7.55083 864.893
67000 62.8442 0.0406163 -7.60313 -7.56252 864.893
67100 48.5514 0.0313788 -7.61109 -7.57971 864.893
67200 35.0806 0.0226726 -7.61994 -7.59727 864.893
67300 27.5078 0.0177783 -7.62631 -7.60853 864.893
67400 34.2582 0.0221411 -7.62245 -7.60031 864.893
67500 54.7922 0.0354122 -7.60785 -7.57244 864.893
67600 58.7818 0.0379907 -7.59333 -7.55534 864.893
67700 77.5195 0.0501009 -7.59028 -7.54018 864.893
67800 72.9547 0.0471507 -7.5909 -7.54375 864.893
67900 50.0951 0.0323765 -7.6089 -7.57653 864.893
68000 42.7462 0.0276269 -7.61622 -7.58859 864.893
68100 45.3346 0.0292998 -7.61003 -7.58073 864.893
68200 59.0826 0.0381851 -7.60256 -7.56438 864.893
68300 64.6751 0.0417996 -7.59989 -7.55809 864.893
68400 61.7771 0.0399266 -7.59991 -7.55998 864.893
68500 58.0061 0.0374894 -7.60287 -7.56538 864.893
68600 48.1419 0.0311141 -7.61111 -7.58 864.893
68700 36.01 0.0232733 -7.62237 -7.5991 864.893
68800 34.4882 0.0222898 -7.62015 -7.59786 864.893
68900 52.5585 0.0339686 -7.60694 -7.57297 864.893
69000 63.999 0.0413626 -7.60012 -7.55875 864.893
69100 64.9309 0.0419649 -7.59962 -7.55766 864.893
69200 56.4099 0.0364578 -7.60329 -7.56684 864.893
69300 42.5235 0.027483 -7.61414 -7.58666 864.893
69400 36.0577 0.0233041 -7.62224 -7.59894 864.893
69500 41.7953 0.0270123 -7.61529 -7.58828 864.893
69600 64.3616 0.0415969 -7.59753 -7.55593 864.893
69700 66.6338 0.0430654 -7.59369 -7.55063 864.893
69800 62.786 0.0405786 -7.60182 -7.56124 864.893
69900 47.3056 0.0305736 -7.61257 -7.58199 864.893
70000 37.3213 0.0241208 -7.62021 -7.59609 864.893
70100 39.2764 0.0253844 -7.61802 -7.59264 864.893
70200 60.8348 0.0393176 -7.60002 -7.5607 864.893
70300 74.1366 0.0479146 -7.59193 -7.54402 864.893
70400 67.1923 0.0434264 -7.59708 -7.55365 864.893
70500 48.9508 0.031637 -7.60938 -7.57775 864.893
70600 41.0554 0.0265341 -7.6167 -7.59017 864.893
70700 50.4784 0.0326242 -7.61036 -7.57774 864.893
70800 78.1822 0.0505292 -7.58455 -7.53402 864.893
70900 77.4556 0.0500596 -7.59059 -7.54053 864.893
71000 57.2081 0.0369736 -7.60504 -7.56807 864.893
71100 46.4574 0.0300254 -7.61111 -7.58108 864.893
71200 48.9446 0.0316329 -7.61034 -7.57871 864.893
71300 74.2622 0.0479957 -7.59172 -7.54373 864.893
71400 90.1425 0.0582592 -7.58021 -7.52195 864.893
71500 69.5705 0.0449635 -7.59405 -7.54908 864.893
71600 56.6573 0.0366177 -7.60533 -7.56872 864.893
71700 53.6275 0.0346595 -7.60897 -7.57431 864.893
71800 52.8979 0.034188 -7.60569 -7.5715 864.893
71900 74.0854 0.0478814 -7.59135 -7.54347 864.893
72000 86.5857 0.0559604 -7.56845 -7.51249 864.893
72100 79.7457 0.0515397 -7.59004 -7.5385 864.893
72200 56.7245 0.0366611 -7.60544 -7.56878 864.893
72300 52.7008 0.0340605 -7.60841 -7.57435 864.893
72400 54.7661 0.0353954 -7.60722 -7.57182 864.893
72500 65.9329 0.0426125 -7.59693 -7.55431 864.893
72600 87.1198 0.0563056 -7.57994 -7.52364 864.893
72700 75.3409 0.0486929 -7.58408 -7.53539 864.893
72800 56.1771 0.0363073 -7.60722 -7.57091 864.893
72900 47.9226 0.0309724 -7.60861 -7.57764 864.893
73000 55.1836 0.0356652 -7.60623 -7.57057 864.893
73100 68.9647 0.0445719 -7.5954 -7.55083 864.893
73200 87.9317 0.0568304 -7.58183 -7.525 864.893
73300 76.7657 0.0496137 -7.59152 -7.54191 864.893
73400 49.529 0.0320106 -7.60986 -7.57785 864.893
73500 44.2409 0.0285929 -7.61302 -7.58443 864.893
73600 52.9412 0.0342159 -7.60709 -7.57288 864.893
73700 73.5191 0.0475155 -7.59298 -7.54546 864.893
73800 77.2991 0.0499585 -7.59194 -7.54198 864.893
73900 49.8902 0.0322441 -7.60734 -7.5751 864.893
74000 39.9697 0.0258325 -7.61703 -7.5912 864.893
74100 47.1111 0.0304479 -7.61321 -7.58276 864.893
74200 59.2237 0.0382763 -7.60097 -7.5627 864.893
74300 72.6616 0.0469613 -7.59433 -7.54737 864.893
74400 65.1234 0.0420893 -7.59958 -7.55749 864.893
74500 41.8354 0.0270382 -7.61544 -7.5884 864.893
74600 37.8658 0.0244727 -7.61915 -7.59467 864.893
74700 46.351 0.0299567 -7.61313 -7.58318 864.893
74800 58.2056 0.0376183 -7.60467 -7.56706 864.893
74900 52.3388 0.0338266 -7.59511 -7.56129 864.893
75000 63.7522 0.0412031 -7.60137 -7.56017 864.893
75100 57.364 0.0370744 -7.60531 -7.56824 864.893
75200 41.2412 0.0266542 -7.61558 -7.58893 864.893
75300 27.683 0.0178916 -7.62575 -7.60786 864.893
75400 31.1552 0.0201356 -7.62317 -7.60303 864.893
75500 42.6183 0.0275442 -7.61636 -7.58882 864.893
75600 49.991 0.0323092 -7.60867 -7.57636 864.893
75700 62.1278 0.0401532 -7.60396 -7.5638 864.893
75800 62.8794 0.040639 -7.59596 -7.55532 864.893
75900 70.596 0.0456262 -7.59669 -7.55106 864.893
76000 56.2249 0.0363382 -7.60471 -7.56837 864.893
76100 41.5014 0.0268224 -7.61499 -7.58817 864.893
76200 41.5547 0.0268569 -7.6182 -7.59134 864.893
76300 49.6541 0.0320915 -7.60316 -7.57106 864.893
76400 73.945 0.0477907 -7.59235 -7.54456 864.893
76500 67.7094 0.0437606 -7.59687 -7.55311 864.893
76600 53.135 0.0343412 -7.60796 -7.57362 864.893
76700 45.0799 0.0291352 -7.61363 -7.5845 864.893
76800 47.5163 0.0307098 -7.6113 -7.58059 864.893
76900 74.8156 0.0483534 -7.59039 -7.54204 864.893
77000 79.8951 0.0516363 -7.58638 -7.53475 864.893
77100 58.1193 0.0375625 -7.60252 -7.56496 864.893
77200 47.0376 0.0304004 -7.61214 -7.58174 864.893
77300 46.4958 0.0300503 -7.61358 -7.58353 864.893
77400 59.4595 0.0384287 -7.6032 -7.56478 864.893
77500 86.2647 0.0557529 -7.583 -7.52724 864.893
77600 71.9438 0.0464973 -7.58671 -7.54021 864.893
77700 59.2148 0.0382706 -7.60236 -7.56409 864.893
77800 52.1175 0.0336836 -7.60805 -7.57437 864.893
77900 49.9926 0.0323102 -7.60948 -7.57717 864.893
78000 55.0633 0.0355875 -7.60662 -7.57104 864.893
78100 75.1719 0.0485836 -7.5903 -7.54172 864.893
78200 80.1532 0.051803 -7.58671 -7.53491 864.893
78300 56.5056 0.0365196 -7.60523 -7.56871 864.893
78400 46.6783 0.0301682 -7.61233 -7.58216 864.893
78500 48.4708 0.0313267 -7.61115 -7.57983 864.893
78600 58.1411 0.0375767 -7.60314 -7.56557 864.893
78700 82.833 0.053535 -7.58323 -7.5297 864.893
78800 86.7456 0.0560637 -7.58257 -7.52651 864.893
78900 55.3055 0.035744 -7.60449 -7.56875 864.893
79000 47.9969 0.0310204 -7.6104 -7.57938 864.893
79100 47.1346 0.0304631 -7.61076 -7.5803 864.893
79200 55.737 0.0360229 -7.60668 -7.57066 864.893
79300 73.2969 0.0473718 -7.5952 -7.54783 864.893
79400 70.4695 0.0455445 -7.58611 -7.54057 864.893
79500 53.1244 0.0343343 -7.60882 -7.57448 864.893
79600 40.408 0.0261157 -7.6177 -7.59158 864.893
79700 43.4102 0.028056 -7.61418 -7.58612 864.893
79800 58.4339 0.0377659 -7.60344 -7.56567 864.893
79900 69.7365 0.0450707 -7.59523 -7.55016 864.893
80000 64.5192 0.0416988 -7.60012 -7.55842 864.893
80100 57.3992 0.0370971 -7.60459 -7.5675 864.893
80200 48.6752 0.0314588 -7.60617 -7.57471 864.893
80300 49.012 0.0316765 -7.61127 -7.5796 864.893
80400 46.4269 0.0300057 -7.61356 -7.58356 864.893
80500 46.2691 0.0299038 -7.61332 -7.58342 864.893
80600 53.7709 0.0347522 -7.6063 -7.57155 864.893
80700 65.5303 0.0423523 -7.59518 -7.55283 864.893
80800 68.3508 0.0441752 -7.58998 -7.5458 864.893
80900 58.0707 0.0375311 -7.60535 -7.56782 864.893
81000 39.3316 0.02542 -7.61746 -7.59204 864.893
81100 39.8896 0.0257807 -7.61755 -7.59177 864.893
81200 52.6527 0.0340295 -7.60833 -7.5743 864.893
81300 63.0964 0.0407792 -7.59309 -7.55231 864.893
81400 67.785 0.0438095 -7.59781 -7.554 864.893
81500 58.3467 0.0377095 -7.60372 -7.56601 864.893
81600 49.9011 0.0322511 -7.61056 -7.57831 864.893
81700 43.2925 0.02798 -7.61507 -7.58709 864.893
81800 37.4041 0.0241743 -7.61804 -7.59386 864.893
81900 37.043 0.0239409 -7.61868 -7.59474 864.893
82000 48.1896 0.031145 -7.60945 -7.5783 864.893
82100 65.1032 0.0420762 -7.59887 -7.5568 864.893
82200 64.5088 0.0416921 -7.59967 -7.55798 864.893
82300 46.4702 0.0300338 -7.613 -7.58297 864.893
82400 34.8651 0.0225333 -7.62073 -7.59819 864.893
82500 37.56 0.0242751 -7.61867 -7.59439 864.893
82600 45.2672 0.0292562 -7.61179 -7.58253 864.893
82700 56.9338 0.0367963 -7.60378 -7.56699 864.893
82800 63.3548 0.0409462 -7.6005 -7.55955 864.893
82900 49.2232 0.031813 -7.6104 -7.57859 864.893
83000 32.2568 0.0208476 -7.62272 -7.60187 864.893
83100 35.2625 0.0227902 -7.62131 -7.59852 864.893
83200 49.4374 0.0319514 -7.61088 -7.57893 864.893
83300 57.3211 0.0370467 -7.60319 -7.56615 864.893
83400 54.9921 0.0355414 -7.60355 -7.56801 864.893
83500 50.4237 0.0325888 -7.6103 -7.57771 864.893
83600 33.6556 0.0217516 -7.62226 -7.60051 864.893
83700 25.8432 0.0167025 -7.6278 -7.6111 864.893
83800 32.3732 0.0209228 -7.62335 -7.60242 864.893
83900 41.1171 0.026574 -7.61542 -7.58884 864.893
84000 50.128 0.0323978 -7.61045 -7.57806 864.893
84100 58.4493 0.0377758 -7.60666 -7.56889 864.893
84200 51.3387 0.0331802 -7.59865 -7.56547 864.893
84300 56.5043 0.0365188 -7.60441 -7.56789 864.893
84400 47.578 0.0307497 -7.61112 -7.58037 864.893
84500 39.3762 0.0254488 -7.61848 -7.59303 864.893
84600 37.2193 0.0240549 -7.6193 -7.59525 864.893
84700 52.2025 0.0337385 -7.60919 -7.57545 864.893
84800 63.6343 0.0411269 -7.59225 -7.55112 864.893
84900 64.5429 0.0417141 -7.59971 -7.558 864.893
85000 49.9532 0.0322848 -7.60964 -7.57735 864.893
85100 45.0114 0.0290909 -7.61276 -7.58367 864.893
85200 47.4694 0.0306795 -7.61223 -7.58155 864.893
85300 49.7398 0.0321469 -7.60892 -7.57677 864.893
85400 57.9708 0.0374666 -7.60296 -7.56549 864.893
85500 78.2557 0.0505767 -7.5887 -7.53813 864.893
85600 71.4798 0.0461974 -7.59365 -7.54746 864.893
85700 49.0017 0.0316699 -7.6097 -7.57803 864.893
85800 42.9842 0.0277807 -7.61455 -7.58677 864.893
85900 45.65 0.0295036 -7.61449 -7.58499 864.893
86000 58.4774 0.037794 -7.60404 -7.56625 864.893
86100 76.3307 0.0493326 -7.58603 -7.5367 864.893
86200 66.0983 0.0427194 -7.59908 -7.55636 864.893
86300 48.5343 0.0313677 -7.61126 -7.57989 864.893
86400 45.5728 0.0294537 -7.61235 -7.58289 864.893
86500 48.0889 0.0310799 -7.6103 -7.57922 864.893
86600 57.2757 0.0370173 -7.6039 -7.56689 864.893
86700 69.9629 0.0452171 -7.59473 -7.54951 864.893
86800 63.5468 0.0410704 -7.59968 -7.55861 864.893
86900 42.4119 0.0274108 -7.61504 -7.58763 864.893
87000 37.2899 0.0241005 -7.61848 -7.59438 864.893
87100 43.3497 0.0280169 -7.61377 -7.58576 864.893
87200 62.1006 0.0401357 -7.60063 -7.56049 864.893
87300 69.5783 0.0449685 -7.59505 -7.55008 864.893
87400 60.5221 0.0391155 -7.60174 -7.56262 864.893
87500 52.38 0.0338532 -7.60723 -7.57338 864.893
87600 43.7978 0.0283066 -7.61311 -7.58481 864.893
87700 37.2875 0.024099 -7.61834 -7.59424 864.893
87800 34.6541 0.022397 -7.62121 -7.59882 864.893
87900 40.7742 0.0263524 -7.61725 -7.59089 864.893
88000 57.5322 0.0371831 -7.60508 -7.56789 864.893
88100 63.0378 0.0407414 -7.60042 -7.55968 864.893
88200 48.8881 0.0315964 -7.60883 -7.57723 864.893
88300 34.3964 0.0222304 -7.62074 -7.59851 864.893
88400 34.6258 0.0223787 -7.62221 -7.59984 864.893
88500 38.8761 0.0251256 -7.61703 -7.5919 864.893
88600 50.8067 0.0328364 -7.61189 -7.57905 864.893
88700 54.5838 0.0352776 -7.60404 -7.56876 864.893
88800 58.2622 0.0376549 -7.60354 -7.56588 864.893
88900 43.3931 0.028045 -7.61388 -7.58583 864.893
89000 33.5333 0.0216726 -7.62255 -7.60088 864.893
89100 36.4102 0.023532 -7.62194 -7.59841 864.893
89200 44.0289 0.0284559 -7.60681 -7.57835 864.893
89300 61.3626 0.0396587 -7.6034 -7.56374 864.893
89400 55.5347 0.0358921 -7.60642 -7.57053 864.893
89500 45.832 0.0296212 -7.61304 -7.58342 864.893
89600 39.8283 0.025741 -7.61668 -7.59094 864.893
89700 39.5729 0.025576 -7.61709 -7.59152 864.893
89800 48.7621 0.031515 -7.61103 -7.57952 864.893
89900 61.2633 0.0395945 -7.60297 -7.56338 864.893
90000 58.1576 0.0375873 -7.60372 -7.56614 864.893
90100 42.4936 0.0274636 -7.61518 -7.58771 864.893
90200 34.3859 0.0222236 -7.62052 -7.5983 864.893
90300 38.295 0.0247501 -7.61826 -7.59351 864.893
90400 59.6803 0.0385714 -7.60283 -7.56426 864.893
90500 72.1689 0.0466428 -7.59468 -7.54804 864.893
90600 56.8144 0.0367192 -7.60431 -7.56759 864.893
90700 43.0247 0.0278069 -7.61419 -7.58639 864.893
90800 37.6403 0.024327 -7.61838 -7.59405 864.893
90900 40.723 0.0263193 -7.61636 -7.59004 864.893
91000 62.1827 0.0401887 -7.60198 -7.56179 864.893
91100 68.2879 0.0441345 -7.59707 -7.55294 864.893
91200 51.222 0.0331048 -7.60823 -7.57512 864.893
91300 42.4368 0.027427 -7.61419 -7.58676 864.893
91400 42.8386 0.0276866 -7.61521 -7.58752 864.893
91500 46.5139 0.030062 -7.61307 -7.583 864.893
91600 59.2421 0.0382882 -7.6034 -7.56511 864.893
91700 80.8647 0.0522629 -7.5897 -7.53743 864.893
91800 59.6287 0.0385381 -7.59944 -7.5609 864.893
91900 45.8092 0.0296066 -7.61353 -7.58393 864.893
92000 41.3091 0.0266981 -7.61532 -7.58863 864.893
92100 42.4604 0.0274422 -7.61524 -7.58779 864.893
92200 53.2942 0.0344441 -7.61014 -7.5757 864.893
92300 62.359 0.0403027 -7.59294 -7.55263 864.893
92400 66.7008 0.0431088 -7.59857 -7.55546 864.893
92500 43.6036 0.028181 -7.61404 -7.58586 864.893
92600 37.8041 0.0244328 -7.61785 -7.59342 864.893
92700 41.7504 0.0269833 -7.61576 -7.58878 864.893
92800 54.5649 0.0352653 -7.60731 -7.57204 864.893
92900 72.9651 0.0471574 -7.59435 -7.54719 864.893
93000 51.7963 0.033476 -7.59476 -7.56129 864.893
93100 41.6857 0.0269415 -7.61371 -7.58677 864.893
93200 39.4759 0.0255133 -7.61807 -7.59255 864.893
93300 37.1262 0.0239947 -7.61418 -7.59019 864.893
93400 58.3636 0.0377204 -7.60596 -7.56824 864.893
93500 59.3026 0.0383273 -7.59215 -7.55383 864.893
93600 49.4146 0.0319367 -7.60514 -7.5732 864.893
93700 33.7268 0.0217977 -7.62311 -7.60131 864.893
93800 34.2955 0.0221652 -7.62175 -7.59959 864.893
