
 540 atoms
 6 atom types

 0.000000 37.59365801343109 xlo xhi
 0.000000 21.52779524830364 ylo yhi
 0.000000 100.00000 zlo zhi
 -27.49615054720427 0.000000  0.000000 xy xz yz

 Masses 

1    95.950000
2    32.060000
3    32.060000
4    95.950000
5    78.971000
6    78.971000

 Atoms

  44 2    -7.128294    10.382375     0.000000
  45 3    -7.128294    10.382375     3.171852
  46 1   -11.002491    13.206592     1.585926
  47 2    -9.253551    12.672566     0.000000
  48 3    -9.253551    12.672566     3.171852
  49 1   -13.127748    15.496783     1.585926
  50 2   -11.378808    14.962757     0.000000
  51 3   -11.378808    14.962757     3.171852
  52 1   -15.253006    17.786974     1.585926
  53 2   -13.504066    17.252948     0.000000
  54 3   -13.504066    17.252948     3.171852
  55 1   -17.378263    20.077165     1.585926
  56 2   -15.629323    19.543139     0.000000
  57 3   -15.629323    19.543139     3.171852
  58 1     4.870842     0.152504     1.585926
  59 1     2.745584     2.442695     1.585926
  60 2     4.494524     1.908668     0.000000
  61 3     4.494524     1.908668     3.171852
  62 1     0.620327     4.732886     1.585926
  63 2     2.369267     4.198859     0.000000
  64 3     2.369267     4.198859     3.171852
  65 1    -1.504930     7.023077     1.585926
  66 2     0.244010     6.489050     0.000000
  67 3     0.244010     6.489050     3.171852
  68 1    -3.630188     9.313268     1.585926
  69 2    -1.881248     8.779241     0.000000
  70 3    -1.881248     8.779241     3.171852
  71 1    -5.755445    11.603459     1.585926
  72 2    -4.006505    11.069432     0.000000
  73 3    -4.006505    11.069432     3.171852
  74 1    -7.880702    13.893650     1.585926
  75 2    -6.131762    13.359623     0.000000
  76 3    -6.131762    13.359623     3.171852
  77 1   -10.005960    16.183841     1.585926
  78 2    -8.257020    15.649814     0.000000
  79 3    -8.257020    15.649814     3.171852
  80 1   -12.131217    18.474032     1.585926
  81 2   -10.382277    17.940005     0.000000
  82 3   -10.382277    17.940005     3.171852
  83 1   -14.256474    20.764223     1.585926
  84 2   -12.507534    20.230196     0.000000
  85 3   -12.507534    20.230196     3.171852
  86 1     7.992630     0.839561     1.585926
  87 2     9.741570     0.305534     0.000000
  88 3     9.741570     0.305534     3.171852
  89 1     5.867373     3.129752     1.585926
  90 2     7.616313     2.595725     0.000000
  91 3     7.616313     2.595725     3.171852
  92 1     3.742115     5.419943     1.585926
  93 2     5.491056     4.885916     0.000000
  94 3     5.491056     4.885916     3.171852
  95 1     1.616858     7.710134     1.585926
  96 2     3.365798     7.176107     0.000000
  97 3     3.365798     7.176107     3.171852
  98 1    -0.508399    10.000325     1.585926
  99 2     1.240541     9.466298     0.000000
 100 3     1.240541     9.466298     3.171852
 101 1    -2.633657    12.290516     1.585926
 102 2    -0.884716    11.756489     0.000000
 103 3    -0.884716    11.756489     3.171852
 104 1    -4.758914    14.580707     1.585926
 105 2    -3.009974    14.046680     0.000000
 106 3    -3.009974    14.046680     3.171852
 107 1    -6.884171    16.870898     1.585926
 108 2    -5.135231    16.336871     0.000000
 109 3    -5.135231    16.336871     3.171852
 110 1    -9.009429    19.161089     1.585926
 111 2    -7.260488    18.627062     0.000000
 112 3    -7.260488    18.627062     3.171852
 113 1   -11.134686    21.451280     1.585926
 114 2    -9.385746    20.917253     0.000000
 115 3    -9.385746    20.917253     3.171852
 116 1    11.114419     1.526618     1.585926
 117 2    12.863359     0.992592     0.000000
 118 3    12.863359     0.992592     3.171852
 119 1     8.989161     3.816809     1.585926
 120 2    10.738101     3.282783     0.000000
 121 3    10.738101     3.282783     3.171852
 122 1     6.863904     6.107000     1.585926
 123 2     8.612844     5.572974     0.000000
 124 3     8.612844     5.572974     3.171852
 125 1     4.738647     8.397191     1.585926
 126 2     6.487587     7.863165     0.000000
 127 3     6.487587     7.863165     3.171852
 128 1     2.613389    10.687382     1.585926
 129 2     4.362329    10.153356     0.000000
 130 3     4.362329    10.153356     3.171852
 131 1     0.488132    12.977573     1.585926
 132 2     2.237072    12.443547     0.000000
 133 3     2.237072    12.443547     3.171852
 134 1    -1.637125    15.267764     1.585926
 135 2     0.111815    14.733738     0.000000
 136 3     0.111815    14.733738     3.171852
 137 1    -3.762383    17.557955     1.585926
 138 2    -2.013443    17.023929     0.000000
 139 3    -2.013443    17.023929     3.171852
 140 1    -5.887640    19.848146     1.585926
 141 2    -4.138700    19.314120     0.000000
 142 3    -4.138700    19.314120     3.171852
 143 1    14.236207     2.213676     1.585926
 144 2    15.985147     1.679649     0.000000
 145 3    15.985147     1.679649     3.171852
 146 1    12.110950     4.503867     1.585926
 147 2    13.859890     3.969840     0.000000
 148 3    13.859890     3.969840     3.171852
 149 1     9.985693     6.794058     1.585926
 150 2    11.734633     6.260031     0.000000
 151 3    11.734633     6.260031     3.171852
 152 1     7.860435     9.084249     1.585926
 153 2     9.609375     8.550222     0.000000
 154 3     9.609375     8.550222     3.171852
 155 1     5.735178    11.374440     1.585926
 156 2     7.484118    10.840413     0.000000
 157 3     7.484118    10.840413     3.171852
 158 1     3.609921    13.664631     1.585926
 159 2     5.358861    13.130604     0.000000
 160 3     5.358861    13.130604     3.171852
 161 1     1.484663    15.954822     1.585926
 162 2     3.233603    15.420795     0.000000
 163 3     3.233603    15.420795     3.171852
 164 1    -0.640594    18.245013     1.585926
 165 2     1.108346    17.710986     0.000000
 166 3     1.108346    17.710986     3.171852
 167 1    -2.765851    20.535204     1.585926
 168 2    -1.016911    20.001177     0.000000
 169 3    -1.016911    20.001177     3.171852
 170 1    19.483253     0.610542     1.585926
 171 2    21.232193     0.076515     0.000000
 172 3    21.232193     0.076515     3.171852
 173 1    17.357996     2.900733     1.585926
 174 2    19.106936     2.366706     0.000000
 175 3    19.106936     2.366706     3.171852
 176 1    15.232739     5.190924     1.585926
 177 2    16.981679     4.656897     0.000000
 178 3    16.981679     4.656897     3.171852
 179 1    13.107481     7.481115     1.585926
 180 2    14.856421     6.947088     0.000000
 181 3    14.856421     6.947088     3.171852
 182 1    10.982224     9.771306     1.585926
 183 2    12.731164     9.237279     0.000000
 184 3    12.731164     9.237279     3.171852
 185 1     8.856967    12.061497     1.585926
 186 2    10.605907    11.527470     0.000000
 187 3    10.605907    11.527470     3.171852
 188 1     6.731709    14.351688     1.585926
 189 2     8.480649    13.817661     0.000000
 190 3     8.480649    13.817661     3.171852
 191 1     4.606452    16.641879     1.585926
 192 2     6.355392    16.107852     0.000000
 193 3     6.355392    16.107852     3.171852
 194 1     2.481195    18.932070     1.585926
 195 2     4.230135    18.398043     0.000000
 196 3     4.230135    18.398043     3.171852
 197 1     0.355937    21.222261     1.585926
 198 2     2.104877    20.688234     0.000000
 199 3     2.104877    20.688234     3.171852
 200 1    22.605042     1.297599     1.585926
 201 2    24.353982     0.763573     0.000000
 202 3    24.353982     0.763573     3.171852
 203 1    20.479785     3.587790     1.585926
 204 2    22.228725     3.053764     0.000000
 205 3    22.228725     3.053764     3.171852
 206 1    18.354527     5.877981     1.585926
 207 2    20.103467     5.343955     0.000000
 208 3    20.103467     5.343955     3.171852
 209 1    16.229270     8.168172     1.585926
 210 2    17.978210     7.634146     0.000000
 211 3    17.978210     7.634146     3.171852
 212 1    14.104013    10.458363     1.585926
 213 2    15.852953     9.924337     0.000000
 214 3    15.852953     9.924337     3.171852
 215 1    11.978755    12.748554     1.585926
 216 2    13.727695    12.214527     0.000000
 217 3    13.727695    12.214527     3.171852
 218 1     9.853498    15.038745     1.585926
 219 2    11.602438    14.504718     0.000000
 220 3    11.602438    14.504718     3.171852
 221 1     7.728241    17.328936     1.585926
 222 2     9.477181    16.794909     0.000000
 223 3     9.477181    16.794909     3.171852
 224 1     5.602983    19.619127     1.585926
 225 2     7.351923    19.085100     0.000000
 226 3     7.351923    19.085100     3.171852
 227 2     5.226666    21.375291     0.000000
 228 3     5.226666    21.375291     3.171852
 229 1    25.726830     1.984657     1.585926
 230 2    27.475771     1.450630     0.000000
 231 3    27.475771     1.450630     3.171852
 232 1    23.601573     4.274848     1.585926
 233 2    25.350513     3.740821     0.000000
 234 3    25.350513     3.740821     3.171852
 235 1    21.476316     6.565039     1.585926
 236 2    23.225256     6.031012     0.000000
 237 3    23.225256     6.031012     3.171852
 238 1    19.351058     8.855230     1.585926
 239 2    21.099999     8.321203     0.000000
 240 3    21.099999     8.321203     3.171852
 241 1    17.225801    11.145421     1.585926
 242 2    18.974741    10.611394     0.000000
 243 3    18.974741    10.611394     3.171852
 244 1    15.100544    13.435612     1.585926
 245 2    16.849484    12.901585     0.000000
 246 3    16.849484    12.901585     3.171852
 247 1    12.975286    15.725803     1.585926
 248 2    14.724227    15.191776     0.000000
 249 3    14.724227    15.191776     3.171852
 250 1    10.850029    18.015993     1.585926
 251 2    12.598969    17.481967     0.000000
 252 3    12.598969    17.481967     3.171852
 253 1     8.724772    20.306184     1.585926
 254 2    10.473712    19.772158     0.000000
 255 3    10.473712    19.772158     3.171852
 256 1    30.973876     0.381523     1.585926
 257 1    28.848619     2.671714     1.585926
 258 2    30.597559     2.137687     0.000000
 259 3    30.597559     2.137687     3.171852
 260 1    26.723362     4.961905     1.585926
 261 2    28.472302     4.427878     0.000000
 262 3    28.472302     4.427878     3.171852
 263 1    24.598104     7.252096     1.585926
 264 2    26.347044     6.718069     0.000000
 265 3    26.347044     6.718069     3.171852
 266 1    22.472847     9.542287     1.585926
 267 2    24.221787     9.008260     0.000000
 268 3    24.221787     9.008260     3.171852
 269 1    20.347590    11.832478     1.585926
 270 2    22.096530    11.298451     0.000000
 271 3    22.096530    11.298451     3.171852
 272 1    18.222332    14.122669     1.585926
 273 2    19.971272    13.588642     0.000000
 274 3    19.971272    13.588642     3.171852
 275 1    16.097075    16.412860     1.585926
 276 1    34.095665     1.068580     1.585926
 277 2    35.844605     0.534553     0.000000
 278 3    35.844605     0.534553     3.171852
 279 1    31.970408     3.358771     1.585926
 280 2    33.719348     2.824744     0.000000
 281 3    33.719348     2.824744     3.171852
 282 1    29.845150     5.648962     1.585926
 283 5    -9.165443     7.176115     6.227068
 284 6    -9.165443     7.176115     9.571784
 285 5   -11.605812     9.429024     6.227068
 286 6   -11.605812     9.429024     9.571784
 287 5   -14.046180    11.681933     6.227068
 288 6   -14.046180    11.681933     9.571784
 289 4    19.262951    14.351680     7.899426
 290 5   -16.486549    13.934842     6.227068
 291 6   -16.486549    13.934842     9.571784
 292 4   -20.771076    16.604589     7.899426
 293 5   -18.926917    16.187751     6.227068
 294 6   -18.926917    16.187751     9.571784
 295 4   -23.211445    18.857498     7.899426
 296 5   -21.367286    18.440659     6.227068
 297 6   -21.367286    18.440659     9.571784
 298 4   -25.651813    21.110406     7.899426
 299 5   -23.807655    20.693568     6.227068
 300 6   -23.807655    20.693568     9.571784
 301 4    -0.596031     1.835520     7.899426
 302 5     1.248127     1.418682     6.227068
 303 6     1.248127     1.418682     9.571784
 304 4    -3.036400     4.088429     7.899426
 305 5    -1.192241     3.671591     6.227068
 306 6    -1.192241     3.671591     9.571784
 307 4    -5.476768     6.341338     7.899426
 308 5    -3.632610     5.924499     6.227068
 309 6    -3.632610     5.924499     9.571784
 310 4    -7.917137     8.594246     7.899426
 311 5    -6.072978     8.177408     6.227068
 312 6    -6.072978     8.177408     9.571784
 313 4   -10.357505    10.847155     7.899426
 314 5    -8.513347    10.430317     6.227068
 315 6    -8.513347    10.430317     9.571784
 316 4   -12.797874    13.100064     7.899426
 317 5   -10.953715    12.683226     6.227068
 318 6   -10.953715    12.683226     9.571784
 319 4   -15.238243    15.352973     7.899426
 320 5   -13.394084    14.936135     6.227068
 321 6   -13.394084    14.936135     9.571784
 322 4   -17.678611    17.605882     7.899426
 323 5   -15.834453    17.189043     6.227068
 324 6   -15.834453    17.189043     9.571784
 325 4   -20.118980    19.858790     7.899426
 326 5   -18.274821    19.441952     6.227068
 327 6   -18.274821    19.441952     9.571784
 328 4     4.936802     0.583904     7.899426
 329 5     6.780961     0.167066     6.227068
 330 6     6.780961     0.167066     9.571784
 331 4     2.496434     2.836813     7.899426
 332 5     4.340592     2.419975     6.227068
 333 6     4.340592     2.419975     9.571784
 334 4     0.056065     5.089722     7.899426
 335 5     1.900224     4.672883     6.227068
 336 6     1.900224     4.672883     9.571784
 337 4    -2.384303     7.342630     7.899426
 338 5    -0.540145     6.925792     6.227068
 339 6    -0.540145     6.925792     9.571784
 340 4    -4.824672     9.595539     7.899426
 341 5    -2.980513     9.178701     6.227068
 342 6    -2.980513     9.178701     9.571784
 343 4    -7.265041    11.848448     7.899426
 344 5    -5.420882    11.431610     6.227068
 345 6    -5.420882    11.431610     9.571784
 346 4    -9.705409    14.101357     7.899426
 347 5    -7.861251    13.684519     6.227068
 348 6    -7.861251    13.684519     9.571784
 349 4   -12.145778    16.354266     7.899426
 350 5   -10.301619    15.937427     6.227068
 351 6   -10.301619    15.937427     9.571784
 352 4   -14.586146    18.607174     7.899426
 353 5   -12.741988    18.190336     6.227068
 354 6   -12.741988    18.190336     9.571784
 355 4   -17.026515    20.860083     7.899426
 356 5   -15.182356    20.443245     6.227068
 357 6   -15.182356    20.443245     9.571784
 358 4     8.029267     1.585197     7.899426
 359 5     9.873426     1.168359     6.227068
 360 6     9.873426     1.168359     9.571784
 361 4     5.588899     3.838106     7.899426
 362 5     7.433057     3.421267     6.227068
 363 6     7.433057     3.421267     9.571784
 364 4     3.148530     6.091014     7.899426
 365 5     4.992689     5.674176     6.227068
 366 6     4.992689     5.674176     9.571784
 367 4     0.708161     8.343923     7.899426
 368 5     2.552320     7.927085     6.227068
 369 6     2.552320     7.927085     9.571784
 370 4    -1.732207    10.596832     7.899426
 371 5     0.111951    10.179994     6.227068
 372 6     0.111951    10.179994     9.571784
 373 4    -4.172576    12.849741     7.899426
 374 5    -2.328417    12.432903     6.227068
 375 6    -2.328417    12.432903     9.571784
 376 4    -6.612944    15.102650     7.899426
 377 5    -4.768786    14.685811     6.227068
 378 6    -4.768786    14.685811     9.571784
 379 4    -9.053313    17.355558     7.899426
 380 5    -7.209154    16.938720     6.227068
 381 6    -7.209154    16.938720     9.571784
 382 4   -11.493681    19.608467     7.899426
 383 5    -9.649523    19.191629     6.227068
 384 6    -9.649523    19.191629     9.571784
 385 5   -12.089891    21.444538     6.227068
 386 6   -12.089891    21.444538     9.571784
 387 4    13.562101     0.333581     7.899426
 388 4    11.121732     2.586490     7.899426
 389 5    12.965891     2.169651     6.227068
 390 6    12.965891     2.169651     9.571784
 391 4     8.681363     4.839398     7.899426
 392 5    10.525522     4.422560     6.227068
 393 6    10.525522     4.422560     9.571784
 394 4     6.240995     7.092307     7.899426
 395 5     8.085153     6.675469     6.227068
 396 6     8.085153     6.675469     9.571784
 397 4     3.800626     9.345216     7.899426
 398 5     5.644785     8.928378     6.227068
 399 6     5.644785     8.928378     9.571784
 400 4     1.360258    11.598125     7.899426
 401 5     3.204416    11.181287     6.227068
 402 6     3.204416    11.181287     9.571784
 403 4    -1.080111    13.851034     7.899426
 404 5     0.764048    13.434195     6.227068
 405 6     0.764048    13.434195     9.571784
 406 4    -3.520479    16.103942     7.899426
 407 5    -1.676321    15.687104     6.227068
 408 6    -1.676321    15.687104     9.571784
 409 4    -5.960848    18.356851     7.899426
 410 5    -4.116689    17.940013     6.227068
 411 6    -4.116689    17.940013     9.571784
 412 4    -8.401217    20.609760     7.899426
 413 5    -6.557058    20.192922     6.227068
 414 6    -6.557058    20.192922     9.571784
 415 4    16.654565     1.334873     7.899426
 416 5    18.498724     0.918035     6.227068
 417 6    18.498724     0.918035     9.571784
 418 4    14.214197     3.587782     7.899426
 419 5    16.058355     3.170944     6.227068
 420 6    16.058355     3.170944     9.571784
 421 4    11.773828     5.840691     7.899426
 422 5    13.617987     5.423853     6.227068
 423 6    13.617987     5.423853     9.571784
 424 4     9.333460     8.093600     7.899426
 425 5    11.177618     7.676762     6.227068
 426 6    11.177618     7.676762     9.571784
 427 4     6.893091    10.346509     7.899426
 428 5     8.737250     9.929671     6.227068
 429 6     8.737250     9.929671     9.571784
 430 4     4.452723    12.599418     7.899426
 431 5     6.296881    12.182579     6.227068
 432 6     6.296881    12.182579     9.571784
 433 4     2.012354    14.852326     7.899426
 434 5     3.856513    14.435488     6.227068
 435 6     3.856513    14.435488     9.571784
 436 4    -0.428015    17.105235     7.899426
 437 5     1.416144    16.688397     6.227068
 438 6     1.416144    16.688397     9.571784
 439 4    -2.868383    19.358144     7.899426
 440 5    -1.024225    18.941306     6.227068
 441 6    -1.024225    18.941306     9.571784
 442 5    -3.464593    21.194215     6.227068
 443 6    -3.464593    21.194215     9.571784
 444 4    22.187399     0.083257     7.899426
 445 4    19.747030     2.336166     7.899426
 446 5    21.591189     1.919328     6.227068
 447 6    21.591189     1.919328     9.571784
 448 4    17.306662     4.589075     7.899426
 449 5    19.150820     4.172237     6.227068
 450 6    19.150820     4.172237     9.571784
 451 4    14.866293     6.841984     7.899426
 452 5    16.710452     6.425146     6.227068
 453 6    16.710452     6.425146     9.571784
 454 4    12.425925     9.094893     7.899426
 455 5    14.270083     8.678055     6.227068
 456 6    14.270083     8.678055     9.571784
 457 4     9.985556    11.347802     7.899426
 458 5    11.829715    10.930963     6.227068
 459 6    11.829715    10.930963     9.571784
 460 4     7.545187    13.600710     7.899426
 461 5     9.389346    13.183872     6.227068
 462 6     9.389346    13.183872     9.571784
 463 4     5.104819    15.853619     7.899426
 464 5     6.948977    15.436781     6.227068
 465 6     6.948977    15.436781     9.571784
 466 4     2.664450    18.106528     7.899426
 467 5     4.508609    17.689690     6.227068
 468 6     4.508609    17.689690     9.571784
 469 4     0.224082    20.359437     7.899426
 470 5     2.068240    19.942599     6.227068
 471 6     2.068240    19.942599     9.571784
 472 4    25.279864     1.084550     7.899426
 473 5    27.124022     0.667712     6.227068
 474 6    27.124022     0.667712     9.571784
 475 4    22.839495     3.337459     7.899426
 476 5    24.683654     2.920621     6.227068
 477 6    24.683654     2.920621     9.571784
 478 4    20.399127     5.590368     7.899426
 479 5    22.243285     5.173530     6.227068
 480 6    22.243285     5.173530     9.571784
 481 4    17.958758     7.843277     7.899426
 482 5    19.802917     7.426439     6.227068
 483 6    19.802917     7.426439     9.571784
 484 4    15.518389    10.096186     7.899426
 485 5    17.362548     9.679347     6.227068
 486 6    17.362548     9.679347     9.571784
 487 4    13.078021    12.349094     7.899426
 488 5    14.922179    11.932256     6.227068
 489 6    14.922179    11.932256     9.571784
 490 4    10.637652    14.602003     7.899426
 491 5    12.481811    14.185165     6.227068
 492 6    12.481811    14.185165     9.571784
 493 4     8.197284    16.854912     7.899426
 494 5    10.041442    16.438074     6.227068
 495 6    10.041442    16.438074     9.571784
 496 4     5.756915    19.107821     7.899426
 497 5     7.601074    18.690983     6.227068
 498 6     7.601074    18.690983     9.571784
 499 4     3.316547    21.360730     7.899426
 500 5     5.160705    20.943891     6.227068
 501 6     5.160705    20.943891     9.571784
 502 4    28.372329     2.085843     7.899426
 503 5    30.216487     1.669005     6.227068
 504 6    30.216487     1.669005     9.571784
 505 4    25.931960     4.338752     7.899426
 506 5    27.776119     3.921914     6.227068
 507 6    27.776119     3.921914     9.571784
 508 4    23.491591     6.591661     7.899426
 509 5    25.335750     6.174823     6.227068
 510 6    25.335750     6.174823     9.571784
 511 4    21.051223     8.844570     7.899426
 512 5    22.895381     8.427731     6.227068
 513 6    22.895381     8.427731     9.571784
 514 4    18.610854    11.097478     7.899426
 515 5    20.455013    10.680640     6.227068
 516 6    20.455013    10.680640     9.571784
 517 4    16.170486    13.350387     7.899426
 518 5    18.014644    12.933549     6.227068
 519 6    18.014644    12.933549     9.571784
 520 4    13.730117    15.603296     7.899426
 521 5    15.574276    15.186458     6.227068
 522 6    15.574276    15.186458     9.571784
 523 4    11.289749    17.856205     7.899426
 524 5    13.133907    17.439367     6.227068
 525 6    13.133907    17.439367     9.571784
 526 4     8.849380    20.109114     7.899426
 527 5    10.693539    19.692275     6.227068
 528 6    10.693539    19.692275     9.571784
 529 4    33.905162     0.834227     7.899426
 530 5    35.749321     0.417389     6.227068
 531 6    35.749321     0.417389     9.571784
 532 4    31.464793     3.087136     7.899426
 533 5    33.308952     2.670298     6.227068
 534 6    33.308952     2.670298     9.571784
 535 4    29.024425     5.340045     7.899426
 536 5    30.868583     4.923207     6.227068
 537 6    30.868583     4.923207     9.571784
 538 4    26.584056     7.592954     7.899426
 539 4    24.143688     9.845862     7.899426
 540 4    21.703319    12.098771     7.899426
