# Time-averaged data for fix info
# TimeStep v_temp v_ke v_pe v_etotal v_vol
51200 356.225 7.27522 -304.435 -297.16 24252.1
51300 364.754 7.44941 -304.239 -296.789 24252.1
51400 352.07 7.19035 -304.688 -297.498 24252.1
51500 326.876 6.67581 -305.171 -298.495 24252.1
51600 329.057 6.72036 -305.05 -298.329 24252.1
51700 351.88 7.18649 -304.728 -297.541 24252.1
51800 359.299 7.338 -304.317 -296.979 24252.1
51900 357.429 7.29981 -304.498 -297.198 24252.1
52000 338.954 6.92249 -304.91 -297.988 24252.1
52100 317.455 6.48342 -305.457 -298.973 24252.1
52200 315.491 6.4433 -305.449 -299.006 24252.1
52300 330.12 6.74207 -305.264 -298.522 24252.1
52400 346.933 7.08544 -304.809 -297.724 24252.1
52500 361.085 7.37447 -304.55 -297.176 24252.1
52600 356.149 7.27367 -304.532 -297.258 24252.1
52700 332.09 6.78231 -304.984 -298.202 24252.1
52800 324.756 6.63252 -305.365 -298.732 24252.1
52900 332.268 6.78594 -305.164 -298.378 24252.1
53000 346.044 7.06729 -304.97 -297.903 24252.1
53100 345.908 7.06451 -304.828 -297.763 24252.1
53200 340.069 6.94526 -304.667 -297.722 24252.1
53300 346.592 7.07848 -304.657 -297.578 24252.1
53400 361.715 7.38735 -304.431 -297.044 24252.1
53500 373.752 7.63318 -304.178 -296.545 24252.1
53600 354.48 7.23958 -304.553 -297.314 24252.1
53700 334.762 6.83689 -304.903 -298.066 24252.1
53800 334.343 6.82833 -304.936 -298.108 24252.1
53900 346.74 7.0815 -304.866 -297.784 24252.1
54000 365.732 7.46939 -304.332 -296.863 24252.1
54100 379.295 7.74638 -304.051 -296.304 24252.1
54200 350.07 7.14952 -304.587 -297.438 24252.1
54300 334.18 6.82499 -304.989 -298.164 24252.1
54400 335.856 6.85923 -304.955 -298.096 24252.1
54500 344.686 7.03955 -304.911 -297.872 24252.1
54600 355.506 7.26054 -304.84 -297.58 24252.1
54700 347.844 7.10405 -304.806 -297.702 24252.1
54800 325.297 6.64358 -305.11 -298.467 24252.1
54900 322.096 6.5782 -305.399 -298.82 24252.1
55000 334.052 6.82239 -305.165 -298.343 24252.1
55100 360.385 7.36019 -304.6 -297.239 24252.1
55200 357.333 7.29785 -304.533 -297.235 24252.1
55300 337.867 6.9003 -304.678 -297.777 24252.1
55400 338.832 6.92001 -304.929 -298.009 24252.1
55500 344.58 7.03738 -305.198 -298.161 24252.1
55600 336.784 6.87818 -305.252 -298.374 24252.1
55700 330.926 6.75854 -305.119 -298.36 24252.1
55800 326.397 6.66605 -304.879 -298.213 24252.1
55900 338.643 6.91613 -304.92 -298.004 24252.1
56000 343.772 7.0209 -304.978 -297.957 24252.1
56100 337.914 6.90125 -305.011 -298.109 24252.1
56200 333.798 6.81718 -305.081 -298.264 24252.1
56300 332.422 6.78909 -305.063 -298.274 24252.1
56400 337.295 6.88862 -304.929 -298.041 24252.1
56500 358.033 7.31214 -304.729 -297.417 24252.1
56600 363.452 7.42282 -304.481 -297.058 24252.1
56700 340.844 6.96109 -304.966 -298.005 24252.1
56800 323.621 6.60935 -305.21 -298.6 24252.1
56900 329.801 6.73556 -305.271 -298.535 24252.1
57000 343.431 7.01393 -305.278 -298.264 24252.1
57100 343.469 7.01471 -305 -297.985 24252.1
57200 331.231 6.76477 -304.964 -298.199 24252.1
57300 323.854 6.6141 -305.157 -298.543 24252.1
57400 323.774 6.61246 -305.482 -298.869 24252.1
57500 315.993 6.45357 -305.727 -299.274 24252.1
57600 308.181 6.294 -305.664 -299.37 24252.1
57700 319.249 6.52006 -304.994 -298.474 24252.1
57800 341.072 6.96574 -304.669 -297.703 24252.1
57900 345.958 7.06554 -304.915 -297.849 24252.1
58000 327.47 6.68795 -305.371 -298.683 24252.1
58100 309.578 6.32254 -305.494 -299.172 24252.1
58200 309.969 6.33053 -305.173 -298.843 24252.1
58300 327.147 6.68135 -305.114 -298.433 24252.1
58400 336.502 6.87241 -305.142 -298.27 24252.1
58500 330.696 6.75384 -305.222 -298.468 24252.1
58600 304.31 6.21496 -305.522 -299.307 24252.1
58700 291.604 5.95545 -305.785 -299.829 24252.1
58800 310.406 6.33944 -305.511 -299.172 24252.1
58900 325.097 6.63949 -305.353 -298.713 24252.1
59000 331.321 6.7666 -305.274 -298.508 24252.1
59100 326.292 6.66389 -305.081 -298.417 24252.1
59200 330.045 6.74055 -305.14 -298.4 24252.1
59300 331.252 6.7652 -305.242 -298.477 24252.1
59400 319.344 6.52199 -305.493 -298.971 24252.1
59500 303.609 6.20063 -305.753 -299.552 24252.1
59600 305.977 6.249 -305.517 -299.268 24252.1
59700 332.731 6.7954 -304.988 -298.193 24252.1
59800 341.148 6.96731 -305.025 -298.058 24252.1
59900 325.559 6.64892 -305.289 -298.64 24252.1
60000 311.134 6.35432 -305.519 -299.165 24252.1
60100 313.506 6.40278 -305.501 -299.098 24252.1
60200 340.84 6.96102 -304.945 -297.984 24252.1
60300 355.576 7.26197 -304.547 -297.285 24252.1
60400 337.825 6.89943 -304.88 -297.981 24252.1
60500 324.193 6.62102 -305.288 -298.667 24252.1
60600 319.815 6.53162 -305.509 -298.978 24252.1
60700 314.94 6.43205 -305.549 -299.117 24252.1
60800 314.575 6.4246 -305.454 -299.029 24252.1
60900 328.594 6.71091 -305.261 -298.55 24252.1
61000 336.656 6.87555 -304.999 -298.123 24252.1
61100 332.915 6.79916 -305.039 -298.24 24252.1
61200 312.854 6.38946 -305.47 -299.08 24252.1
61300 300.103 6.12904 -305.594 -299.465 24252.1
61400 310.277 6.33682 -305.449 -299.112 24252.1
61500 316.828 6.4706 -305.22 -298.749 24252.1
61600 322.027 6.57678 -305.257 -298.681 24252.1
61700 319.759 6.53047 -305.288 -298.757 24252.1
61800 317.717 6.48876 -305.386 -298.897 24252.1
61900 304.602 6.22092 -305.762 -299.541 24252.1
62000 289.6 5.91453 -306.025 -300.11 24252.1
62100 303.349 6.19532 -305.772 -299.576 24252.1
62200 323.29 6.60259 -305.352 -298.749 24252.1
62300 325.805 6.65396 -305.32 -298.666 24252.1
62400 320.793 6.5516 -305.506 -298.955 24252.1
62500 299.458 6.11585 -305.724 -299.608 24252.1
62600 287.467 5.87096 -306.074 -300.203 24252.1
62700 285.197 5.82461 -306.088 -300.264 24252.1
62800 307.855 6.28735 -305.579 -299.292 24252.1
62900 323.796 6.61292 -305.22 -298.608 24252.1
63000 327.354 6.68559 -305.229 -298.544 24252.1
63100 315.106 6.43544 -305.433 -298.998 24252.1
63200 295.721 6.03953 -305.795 -299.755 24252.1
63300 296.207 6.04947 -305.829 -299.779 24252.1
63400 317.14 6.47699 -305.395 -298.918 24252.1
63500 329.806 6.73566 -305.086 -298.35 24252.1
63600 320.715 6.54999 -305.144 -298.594 24252.1
63700 308.233 6.29508 -305.454 -299.159 24252.1
63800 300.592 6.13902 -305.744 -299.605 24252.1
63900 301.037 6.14811 -305.758 -299.61 24252.1
64000 323.829 6.6136 -305.375 -298.762 24252.1
64100 334.391 6.82929 -305.054 -298.225 24252.1
64200 322.041 6.57708 -305.29 -298.713 24252.1
64300 308.897 6.30863 -305.69 -299.381 24252.1
64400 307.509 6.2803 -305.73 -299.45 24252.1
64500 310.213 6.3355 -305.732 -299.397 24252.1
64600 308.838 6.30743 -305.556 -299.248 24252.1
64700 328.918 6.71752 -305.283 -298.565 24252.1
64800 337.46 6.89198 -305.001 -298.109 24252.1
64900 317.005 6.47423 -305.352 -298.877 24252.1
65000 308.001 6.29034 -305.893 -299.602 24252.1
65100 303.215 6.19259 -305.875 -299.683 24252.1
65200 305.048 6.23002 -305.755 -299.525 24252.1
65300 319.917 6.5337 -305.487 -298.953 24252.1
65400 329.27 6.72471 -304.902 -298.177 24252.1
65500 327.209 6.68262 -305.097 -298.414 24252.1
65600 304.43 6.2174 -305.686 -299.469 24252.1
65700 299.81 6.12306 -305.893 -299.77 24252.1
65800 305.911 6.24765 -305.904 -299.657 24252.1
65900 313.256 6.39767 -305.718 -299.32 24252.1
66000 324.693 6.63124 -305.349 -298.717 24252.1
66100 328.645 6.71195 -305.163 -298.451 24252.1
66200 308.552 6.30159 -305.413 -299.111 24252.1
66300 295.494 6.03491 -305.761 -299.726 24252.1
66400 291.9 5.96151 -305.679 -299.717 24252.1
66500 309.757 6.32621 -305.484 -299.158 24252.1
66600 326.572 6.66961 -305.121 -298.452 24252.1
66700 326.994 6.67823 -304.988 -298.31 24252.1
66800 307.976 6.28983 -305.592 -299.302 24252.1
66900 292.384 5.97138 -305.941 -299.969 24252.1
67000 288.857 5.89935 -306.023 -300.123 24252.1
67100 302.972 6.18763 -305.824 -299.637 24252.1
67200 315.826 6.45014 -305.341 -298.891 24252.1
67300 317.004 6.4742 -305.386 -298.912 24252.1
67400 302.066 6.16912 -305.95 -299.781 24252.1
67500 282.238 5.76417 -306.11 -300.346 24252.1
67600 295.264 6.0302 -306.057 -300.026 24252.1
67700 309.839 6.32788 -305.825 -299.497 24252.1
67800 312.475 6.3817 -305.542 -299.161 24252.1
67900 301.41 6.15572 -305.694 -299.538 24252.1
68000 281.512 5.74934 -306.084 -300.335 24252.1
68100 286.081 5.84266 -306.233 -300.39 24252.1
68200 304.907 6.22715 -306.002 -299.775 24252.1
68300 323.349 6.6038 -305.417 -298.813 24252.1
68400 313.228 6.39709 -305.182 -298.785 24252.1
68500 306.449 6.25864 -305.396 -299.137 24252.1
68600 307.231 6.2746 -305.652 -299.378 24252.1
68700 294.84 6.02155 -305.913 -299.892 24252.1
68800 280.732 5.73342 -306.012 -300.278 24252.1
68900 283.386 5.78763 -305.831 -300.044 24252.1
69000 309.093 6.31264 -305.546 -299.234 24252.1
69100 315.696 6.4475 -305.589 -299.141 24252.1
69200 301.424 6.156 -305.834 -299.678 24252.1
69300 288.606 5.89422 -305.93 -300.036 24252.1
69400 292.052 5.96461 -305.945 -299.98 24252.1
69500 299.289 6.11241 -305.988 -299.875 24252.1
69600 299.051 6.10754 -306.003 -299.896 24252.1
69700 294.762 6.01996 -305.925 -299.905 24252.1
69800 294.274 6.00999 -305.956 -299.946 24252.1
69900 298.463 6.09555 -306.02 -299.925 24252.1
70000 296.117 6.04763 -306.047 -299.999 24252.1
70100 289.729 5.91716 -306.077 -300.16 24252.1
70200 271.45 5.54384 -306.237 -300.694 24252.1
70300 265.464 5.4216 -306.434 -301.013 24252.1
70400 283.512 5.79019 -306.19 -300.399 24252.1
70500 300.88 6.1449 -305.926 -299.781 24252.1
70600 297.696 6.07987 -305.786 -299.706 24252.1
70700 290.838 5.93981 -305.88 -299.94 24252.1
70800 275.202 5.62048 -306.257 -300.637 24252.1
70900 267.632 5.46588 -306.551 -301.085 24252.1
71000 278.703 5.69199 -306.222 -300.53 24252.1
71100 291.732 5.95808 -305.883 -299.925 24252.1
71200 289.992 5.92254 -305.706 -299.783 24252.1
71300 292.488 5.97352 -305.646 -299.673 24252.1
71400 300.656 6.14033 -305.76 -299.62 24252.1
71500 293.696 5.99818 -306.048 -300.049 24252.1
71600 274.752 5.61129 -306.347 -300.735 24252.1
71700 270.588 5.52624 -306.325 -300.799 24252.1
71800 291.165 5.94649 -305.975 -300.028 24252.1
71900 303.58 6.20004 -305.748 -299.548 24252.1
72000 301.858 6.16488 -305.946 -299.781 24252.1
72100 286.215 5.8454 -306.108 -300.263 24252.1
72200 277.561 5.66866 -306.168 -300.5 24252.1
72300 283.623 5.79246 -306.026 -300.233 24252.1
72400 312.787 6.38807 -305.549 -299.16 24252.1
72500 314.904 6.43132 -305.552 -299.121 24252.1
72600 291.398 5.95125 -305.789 -299.838 24252.1
72700 279.505 5.70835 -305.891 -300.183 24252.1
72800 282.724 5.7741 -305.945 -300.171 24252.1
72900 296.516 6.05579 -305.812 -299.756 24252.1
73000 312.53 6.38283 -305.417 -299.034 24252.1
73100 306.929 6.26844 -305.446 -299.177 24252.1
73200 279.632 5.71095 -305.883 -300.172 24252.1
73300 278.131 5.68029 -306.026 -300.346 24252.1
73400 286.39 5.84897 -306.084 -300.235 24252.1
73500 292.182 5.96726 -305.968 -300 24252.1
73600 296.133 6.04795 -305.626 -299.578 24252.1
73700 303.349 6.19532 -305.564 -299.369 24252.1
73800 292.046 5.96448 -306.041 -300.076 24252.1
73900 277.689 5.67127 -306.478 -300.807 24252.1
74000 271.275 5.54028 -306.454 -300.913 24252.1
74100 279.502 5.70829 -306.184 -300.476 24252.1
74200 301.522 6.15802 -305.821 -299.663 24252.1
74300 301.918 6.16609 -305.795 -299.629 24252.1
74400 291.314 5.94953 -306.003 -300.053 24252.1
74500 282.995 5.77963 -306.058 -300.278 24252.1
74600 273.931 5.59452 -306.107 -300.513 24252.1
74700 276.649 5.65004 -306.235 -300.585 24252.1
74800 281.864 5.75654 -306.315 -300.558 24252.1
74900 278.974 5.69752 -306.286 -300.588 24252.1
75000 272.087 5.55686 -306.208 -300.651 24252.1
75100 281.129 5.74153 -306.068 -300.326 24252.1
75200 295.467 6.03435 -305.789 -299.755 24252.1
75300 298.427 6.09481 -305.86 -299.766 24252.1
75400 275.314 5.62276 -306.336 -300.713 24252.1
75500 264.595 5.40386 -306.389 -300.985 24252.1
75600 273.511 5.58593 -306.257 -300.671 24252.1
75700 288.2 5.88593 -305.986 -300.1 24252.1
75800 293.469 5.99355 -305.958 -299.965 24252.1
75900 272.446 5.5642 -306.522 -300.958 24252.1
76000 258.843 5.28638 -306.765 -301.478 24252.1
76100 269.742 5.50898 -306.55 -301.041 24252.1
76200 283.319 5.78626 -306.2 -300.413 24252.1
76300 291.216 5.94753 -306.127 -300.18 24252.1
76400 277.3 5.66333 -306.374 -300.711 24252.1
76500 258.202 5.27329 -306.529 -301.256 24252.1
76600 263.64 5.38435 -306.406 -301.022 24252.1
76700 278.903 5.69606 -306.221 -300.525 24252.1
76800 286.945 5.8603 -306.101 -300.241 24252.1
76900 276.189 5.64064 -306.421 -300.781 24252.1
77000 252.084 5.14833 -306.775 -301.627 24252.1
77100 255.721 5.22262 -306.594 -301.372 24252.1
77200 274.874 5.61379 -306.331 -300.718 24252.1
77300 280.946 5.73778 -306.192 -300.454 24252.1
77400 277.365 5.66464 -306.323 -300.659 24252.1
77500 257.18 5.25242 -306.587 -301.335 24252.1
77600 238.896 4.879 -306.961 -302.082 24252.1
77700 252.141 5.14949 -306.835 -301.685 24252.1
77800 273.538 5.58649 -306.522 -300.936 24252.1
77900 275.411 5.62475 -306.604 -300.979 24252.1
78000 267.23 5.45767 -306.638 -301.181 24252.1
78100 261.649 5.34368 -306.618 -301.274 24252.1
78200 268.449 5.48257 -306.424 -300.941 24252.1
78300 288.544 5.89297 -306.141 -300.248 24252.1
78400 290.785 5.93873 -306.211 -300.273 24252.1
78500 261.363 5.33785 -306.483 -301.145 24252.1
78600 257.514 5.25924 -306.484 -301.224 24252.1
78700 276.637 5.64978 -306.581 -300.931 24252.1
78800 281.367 5.74638 -306.364 -300.617 24252.1
78900 265.22 5.41661 -306.577 -301.16 24252.1
79000 248.096 5.0669 -306.775 -301.708 24252.1
79100 258.369 5.2767 -306.696 -301.42 24252.1
79200 273.871 5.5933 -306.494 -300.901 24252.1
79300 275.842 5.63354 -306.336 -300.703 24252.1
79400 269.287 5.49967 -306.309 -300.809 24252.1
79500 268.14 5.47625 -306.404 -300.927 24252.1
79600 270.691 5.52836 -306.79 -301.262 24252.1
79700 249.158 5.08859 -307.087 -301.998 24252.1
79800 243.877 4.98072 -307.122 -302.141 24252.1
79900 249.424 5.09402 -306.756 -301.662 24252.1
80000 261.083 5.33212 -306.523 -301.191 24252.1
80100 268.301 5.47954 -306.375 -300.896 24252.1
80200 270.506 5.52458 -306.319 -300.794 24252.1
80300 264.289 5.39759 -306.504 -301.107 24252.1
80400 243.817 4.9795 -306.784 -301.805 24252.1
80500 245.627 5.01647 -306.89 -301.873 24252.1
80600 264.862 5.4093 -306.628 -301.218 24252.1
80700 272.361 5.56245 -306.475 -300.913 24252.1
80800 266.018 5.43292 -306.536 -301.103 24252.1
80900 259.212 5.29392 -306.626 -301.332 24252.1
81000 255.365 5.21534 -306.685 -301.47 24252.1
81100 263.42 5.37985 -306.892 -301.512 24252.1
81200 258.713 5.28373 -306.841 -301.557 24252.1
81300 254.875 5.20534 -306.751 -301.546 24252.1
81400 262.627 5.36365 -306.524 -301.161 24252.1
81500 280.979 5.73846 -306.355 -300.617 24252.1
81600 274.383 5.60375 -306.538 -300.934 24252.1
81700 254.28 5.19318 -306.966 -301.773 24252.1
81800 248.174 5.06849 -306.884 -301.816 24252.1
81900 256.714 5.24289 -306.639 -301.396 24252.1
82000 274.102 5.59801 -306.431 -300.833 24252.1
82100 271.285 5.54048 -306.636 -301.096 24252.1
82200 243.908 4.98136 -306.935 -301.953 24252.1
82300 240.074 4.90305 -306.882 -301.979 24252.1
82400 249.584 5.09728 -306.601 -301.504 24252.1
82500 269.999 5.51422 -306.484 -300.97 24252.1
82600 268.869 5.49115 -306.529 -301.038 24252.1
82700 248.682 5.07886 -306.791 -301.712 24252.1
82800 242.081 4.94404 -306.928 -301.984 24252.1
82900 247.241 5.04942 -306.901 -301.852 24252.1
83000 255.451 5.2171 -306.817 -301.6 24252.1
83100 262.207 5.35509 -306.763 -301.408 24252.1
83200 261.12 5.33289 -306.747 -301.415 24252.1
83300 252.134 5.14936 -306.934 -301.785 24252.1
83400 244.504 4.99353 -307.259 -302.265 24252.1
83500 239.707 4.89557 -307.215 -302.319 24252.1
83600 258.297 5.27522 -306.896 -301.621 24252.1
83700 267.131 5.45565 -306.506 -301.051 24252.1
83800 263.907 5.38981 -306.6 -301.211 24252.1
83900 256.931 5.24733 -306.773 -301.526 24252.1
84000 253.72 5.18174 -306.907 -301.725 24252.1
84100 252.376 5.15429 -307.006 -301.851 24252.1
84200 250.026 5.1063 -307.02 -301.914 24252.1
84300 246.709 5.03857 -306.746 -301.708 24252.1
84400 270.956 5.53376 -306.325 -300.791 24252.1
84500 281.017 5.73924 -306.353 -300.614 24252.1
84600 264.654 5.40505 -306.625 -301.22 24252.1
84700 251.901 5.1446 -306.848 -301.703 24252.1
84800 243.61 4.97527 -306.951 -301.976 24252.1
84900 245.565 5.01519 -306.961 -301.946 24252.1
85000 263.292 5.37724 -306.808 -301.431 24252.1
85100 272 5.55509 -306.571 -301.016 24252.1
85200 256.18 5.23199 -306.825 -301.593 24252.1
85300 242.515 4.9529 -307.082 -302.129 24252.1
85400 241.167 4.92537 -306.951 -302.025 24252.1
85500 256.976 5.24824 -306.869 -301.621 24252.1
85600 262.386 5.35874 -306.796 -301.437 24252.1
85700 241.478 4.93173 -307.094 -302.162 24252.1
85800 229.715 4.6915 -307.212 -302.52 24252.1
85900 244.617 4.99583 -307.176 -302.18 24252.1
86000 260.263 5.31538 -307.082 -301.766 24252.1
86100 253.502 5.17729 -306.995 -301.817 24252.1
86200 234.151 4.78209 -307.083 -302.301 24252.1
86300 211.586 4.32124 -307.395 -303.073 24252.1
86400 210.915 4.30753 -307.654 -303.347 24252.1
86500 229.709 4.69137 -307.386 -302.695 24252.1
86600 239.026 4.88165 -307.049 -302.167 24252.1
86700 247.318 5.051 -306.777 -301.726 24252.1
86800 254.519 5.19806 -306.576 -301.378 24252.1
86900 256.761 5.24386 -306.62 -301.377 24252.1
87000 238.651 4.874 -307.126 -302.252 24252.1
87100 230.332 4.7041 -307.251 -302.547 24252.1
87200 236.514 4.83034 -307.046 -302.216 24252.1
87300 255.123 5.21041 -306.933 -301.723 24252.1
87400 252.634 5.15957 -306.817 -301.657 24252.1
87500 245.191 5.00757 -306.949 -301.942 24252.1
87600 242.987 4.96254 -307.156 -302.193 24252.1
87700 240.893 4.91979 -307.151 -302.232 24252.1
87800 244.474 4.99292 -307.276 -302.283 24252.1
87900 242.391 4.95038 -307.355 -302.405 24252.1
88000 230.158 4.70054 -307.305 -302.604 24252.1
88100 233.439 4.76755 -307.364 -302.596 24252.1
88200 242.052 4.94345 -307.044 -302.101 24252.1
88300 252.839 5.16375 -306.754 -301.591 24252.1
88400 246.394 5.03212 -306.697 -301.665 24252.1
88500 233.093 4.76047 -307.085 -302.325 24252.1
88600 225.939 4.61438 -307.523 -302.909 24252.1
88700 228.104 4.6586 -307.497 -302.839 24252.1
88800 231.026 4.71826 -307.191 -302.473 24252.1
88900 239.229 4.88579 -307.019 -302.133 24252.1
89000 243.245 4.96781 -306.998 -302.031 24252.1
89100 248.406 5.07323 -307.22 -302.146 24252.1
89200 241.729 4.93686 -307.269 -302.333 24252.1
89300 231.796 4.734 -307.28 -302.546 24252.1
89400 233.972 4.77844 -307.258 -302.479 24252.1
89500 243.905 4.98131 -307.216 -302.234 24252.1
89600 257.507 5.25908 -307.116 -301.857 24252.1
89700 253.705 5.18144 -307.042 -301.861 24252.1
89800 231.679 4.7316 -307.315 -302.583 24252.1
89900 227.001 4.63607 -307.439 -302.803 24252.1
90000 233.996 4.77893 -307.487 -302.708 24252.1
90100 245.552 5.01494 -307.274 -302.259 24252.1
90200 254.887 5.20559 -306.885 -301.679 24252.1
90300 245.815 5.0203 -306.909 -301.889 24252.1
90400 231.126 4.72031 -307.407 -302.687 24252.1
90500 228.857 4.67396 -307.552 -302.878 24252.1
90600 229.783 4.69288 -307.469 -302.776 24252.1
90700 235.114 4.80175 -307.188 -302.387 24252.1
90800 247.65 5.05778 -306.805 -301.747 24252.1
90900 248.47 5.07453 -306.816 -301.741 24252.1
91000 241.487 4.93192 -307.018 -302.086 24252.1
91100 236.989 4.84006 -307.18 -302.339 24252.1
91200 231.033 4.71841 -307.353 -302.635 24252.1
91300 224.115 4.57712 -307.485 -302.907 24252.1
91400 222.88 4.55191 -307.699 -303.147 24252.1
91500 223.75 4.56967 -307.859 -303.289 24252.1
91600 225.065 4.59652 -307.503 -302.906 24252.1
91700 236.832 4.83685 -307.169 -302.332 24252.1
91800 244.255 4.98845 -307.087 -302.099 24252.1
91900 232.716 4.75279 -307.335 -302.582 24252.1
92000 220.816 4.50975 -307.661 -303.151 24252.1
92100 219.797 4.48894 -307.64 -303.151 24252.1
92200 228.916 4.67517 -307.505 -302.83 24252.1
92300 238.151 4.86379 -307.373 -302.509 24252.1
92400 238.597 4.87288 -307.329 -302.456 24252.1
92500 221.826 4.53038 -307.539 -303.009 24252.1
92600 213.367 4.35762 -307.777 -303.42 24252.1
92700 217.522 4.44248 -307.576 -303.134 24252.1
92800 231.34 4.72468 -307.264 -302.539 24252.1
92900 234.362 4.78639 -307.196 -302.409 24252.1
93000 233.587 4.77057 -307.408 -302.637 24252.1
93100 223.342 4.56134 -307.536 -302.975 24252.1
93200 215.427 4.39969 -307.731 -303.331 24252.1
93300 206.804 4.22359 -307.88 -303.656 24252.1
93400 206.548 4.21836 -307.914 -303.696 24252.1
93500 222.292 4.5399 -307.636 -303.096 24252.1
93600 234.029 4.77959 -307.387 -302.607 24252.1
93700 234.106 4.78117 -307.386 -302.605 24252.1
93800 220.579 4.5049 -307.63 -303.126 24252.1
93900 213.181 4.35381 -307.847 -303.493 24252.1
94000 215.325 4.3976 -307.769 -303.371 24252.1
94100 224.996 4.59511 -307.651 -303.056 24252.1
94200 228.879 4.67441 -307.589 -302.914 24252.1
94300 220.068 4.49447 -307.485 -302.991 24252.1
94400 212.698 4.34395 -307.445 -303.101 24252.1
94500 215.25 4.39607 -307.524 -303.128 24252.1
94600 223.562 4.56583 -307.432 -302.867 24252.1
94700 231.679 4.7316 -307.318 -302.586 24252.1
94800 229.218 4.68135 -307.289 -302.608 24252.1
94900 214.504 4.38083 -307.583 -303.202 24252.1
95000 211.771 4.32503 -307.851 -303.526 24252.1
95100 215.403 4.3992 -307.795 -303.396 24252.1
95200 235.207 4.80366 -307.506 -302.703 24252.1
95300 240.501 4.91178 -307.111 -302.199 24252.1
95400 229.26 4.68221 -307.214 -302.532 24252.1
95500 227.722 4.65078 -307.604 -302.953 24252.1
95600 222.475 4.54363 -307.906 -303.363 24252.1
95700 213.021 4.35056 -307.901 -303.55 24252.1
95800 208.481 4.25783 -307.692 -303.435 24252.1
95900 223.138 4.55718 -307.41 -302.853 24252.1
96000 238.69 4.87478 -307.33 -302.455 24252.1
96100 230.471 4.70694 -307.48 -302.773 24252.1
96200 214.462 4.37997 -307.602 -303.222 24252.1
96300 208.824 4.26484 -307.747 -303.482 24252.1
96400 217.428 4.44055 -307.694 -303.253 24252.1
96500 233.043 4.75945 -307.447 -302.688 24252.1
96600 231.678 4.73158 -307.204 -302.473 24252.1
96700 212.262 4.33505 -307.47 -303.135 24252.1
96800 207.98 4.2476 -307.773 -303.526 24252.1
96900 214.789 4.38667 -307.803 -303.417 24252.1
97000 218.265 4.45765 -307.669 -303.212 24252.1
97100 220.322 4.49966 -307.332 -302.832 24252.1
97200 227.429 4.6448 -306.946 -302.302 24252.1
97300 233.94 4.77779 -307.143 -302.365 24252.1
97400 222.102 4.53602 -307.7 -303.164 24252.1
97500 211.988 4.32946 -307.821 -303.491 24252.1
97600 205.484 4.19662 -307.795 -303.598 24252.1
97700 215.393 4.39899 -307.8 -303.401 24252.1
97800 229.012 4.67714 -307.574 -302.897 24252.1
97900 224.135 4.57754 -307.586 -303.008 24252.1
98000 202.1 4.1275 -307.828 -303.701 24252.1
98100 196.935 4.02202 -307.75 -303.728 24252.1
98200 214.414 4.379 -307.695 -303.316 24252.1
98300 224.222 4.5793 -307.735 -303.156 24252.1
98400 212.512 4.34016 -307.672 -303.332 24252.1
98500 205.887 4.20485 -307.628 -303.423 24252.1
98600 209.049 4.26942 -307.591 -303.322 24252.1
98700 217.524 4.44252 -307.668 -303.226 24252.1
98800 209.968 4.28819 -307.833 -303.545 24252.1
98900 191.803 3.91721 -308.037 -304.12 24252.1
99000 195.119 3.98493 -308.036 -304.051 24252.1
99100 207.501 4.23782 -307.939 -303.701 24252.1
99200 213.192 4.35404 -307.923 -303.569 24252.1
99300 208.632 4.26091 -307.98 -303.719 24252.1
99400 198.686 4.05778 -307.997 -303.94 24252.1
99500 196.536 4.01387 -308.198 -304.184 24252.1
99600 202.509 4.13586 -308.308 -304.172 24252.1
99700 207.543 4.23868 -308.129 -303.891 24252.1
99800 209.371 4.27601 -307.719 -303.443 24252.1
99900 217.234 4.43659 -307.483 -303.046 24252.1
100000 224.225 4.57936 -307.447 -302.867 24252.1
100100 211.903 4.32771 -307.945 -303.618 24252.1
100200 198.924 4.06265 -308.117 -304.054 24252.1
100300 194.403 3.97031 -307.993 -304.023 24252.1
100400 208.043 4.24888 -307.785 -303.536 24252.1
100500 218.221 4.45674 -307.676 -303.219 24252.1
100600 212.194 4.33366 -307.793 -303.459 24252.1
100700 196.987 4.02309 -307.962 -303.939 24252.1
100800 193.925 3.96055 -307.944 -303.984 24252.1
100900 202.209 4.12973 -307.861 -303.731 24252.1
101000 213.597 4.36231 -307.834 -303.472 24252.1
101100 209.681 4.28234 -307.866 -303.584 24252.1
101200 190.885 3.89847 -308.106 -304.208 24252.1
101300 192.296 3.92727 -308.247 -304.32 24252.1
101400 201.649 4.11829 -308.208 -304.09 24252.1
101500 210.141 4.29172 -308.183 -303.892 24252.1
101600 200.34 4.09156 -308.072 -303.98 24252.1
101700 183.288 3.74332 -308.346 -304.602 24252.1
101800 174.847 3.57092 -308.493 -304.922 24252.1
101900 193.104 3.94378 -308.48 -304.536 24252.1
102000 201.709 4.11952 -308.313 -304.193 24252.1
102100 199.339 4.07113 -308.073 -304.001 24252.1
102200 204.608 4.17873 -307.824 -303.645 24252.1
102300 227.322 4.64263 -307.676 -303.034 24252.1
102400 220.138 4.4959 -307.822 -303.326 24252.1
102500 201.159 4.10828 -308.02 -303.911 24252.1
102600 191.118 3.90323 -307.976 -304.073 24252.1
102700 199.035 4.06491 -308.017 -303.952 24252.1
102800 208.884 4.26606 -308.016 -303.75 24252.1
